id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
852925943031091903,Condo in Newport · 1 bedroom · 2 beds · 1 bath,480237365,LiveSuite.Io SE,Newport,Newport,41.4836701,-71.3147924,Entire home/apt,117,1,1,2023-11-30,0.94,17,233,1,
852928508764424834,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,482174715,Suite Life,Newport,Jamestown,41.5083711,-71.3593814,Entire home/apt,143,2,0,,,46,275,0,
852928654993036173,Condo in Jamestown · ★4.67 · 2 bedrooms · 4 beds · 2 baths,482174715,Suite Life,Newport,Jamestown,41.5083711,-71.3593814,Entire home/apt,143,2,3,2023-06-23,0.41,46,275,3,
852928711314019703,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,482174715,Suite Life,Newport,Jamestown,41.5083711,-71.3593814,Entire home/apt,143,2,0,,,46,275,0,
852928803532803556,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,482174715,Suite Life,Newport,Jamestown,41.5083711,-71.3593814,Entire home/apt,143,2,0,,,46,275,0,
852928894625982289,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,482174715,Suite Life,Newport,Jamestown,41.5083711,-71.3593814,Entire home/apt,143,2,0,,,46,275,0,
852929013713489613,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,480237365,LiveSuite.Io SE,Newport,Jamestown,41.5083711,-71.3593814,Entire home/apt,143,1,0,,,17,275,0,
852929094410739880,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,480237365,LiveSuite.Io SE,Newport,Jamestown,41.5083711,-71.3593814,Entire home/apt,143,1,0,,,17,275,0,
852929342287560229,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,480237365,LiveSuite.Io SE,Newport,Jamestown,41.5083711,-71.3593814,Entire home/apt,143,1,2,2023-12-01,1.76,17,275,2,
852929360034225654,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,480237365,LiveSuite.Io SE,Newport,Jamestown,41.5083711,-71.3593814,Entire home/apt,143,1,0,,,17,273,0,
852929409423567211,Condo in Jamestown · 2 bedrooms · 4 beds · 2 baths,480237365,LiveSuite.Io SE,Newport,Jamestown,41.5083711,-71.3593814,Entire home/apt,143,1,2,2023-05-29,0.26,17,275,2,
853273630295498314,Home in Providence · ★4.95 · 5 bedrooms · 8 beds · 3 baths,29684380,Totana,Providence,Providence,41.84718,-71.41944,Entire home/apt,344,2,21,2023-12-04,2.44,13,330,21,RE.04256-STR
853498991093758063,Rental unit in Woonsocket · 2 bedrooms · 2 beds · 1 bath,203078626,Kety,Providence,Woonsocket,42.01034,-71.47886,Entire home/apt,68,30,1,2023-10-31,0.49,3,73,1,
853588554144115181,Rental unit in Newport · ★5.0 · 1 bedroom · 1 bed · 1 bath,38812800,Kellie,Newport,Newport,41.49033379999999,-71.31133969999999,Entire home/apt,106,30,9,2023-11-11,1.49,5,191,9,03867-STR
854119746452349183,Home in Portsmouth · 3 bedrooms · 5 beds · 3.5 baths,4670680,Lauren,Newport,Portsmouth,41.57428,-71.25944,Entire home/apt,413,3,0,,,1,95,0,
854487547555789139,Home in Warwick · 1 bedroom · 1 bed · 1 private bath,86943619,Alyssia,Kent,Warwick,41.6864374,-71.4538312,Private room,300,1,0,,,1,364,0,
854620739471704931,Home in Providence · ★5.0 · 1 bedroom · 1 bed · 1 bath,119782327,Maria,Providence,Providence,41.84292609975956,-71.44531823694706,Entire home/apt,72,1,12,2023-11-09,1.35,1,91,12,
855660877303421228,Rental unit in Bristol · ★5.0 · 3 bedrooms · 4 beds · 1 bath,507129597,Marlayna,Bristol,Bristol,41.67488,-71.27581,Entire home/apt,223,2,20,2023-11-26,2.67,1,0,20,
855735346024115628,Rental unit in Providence · 2 bedrooms · 2 beds · 1 bath,507150829,Jasiya,Providence,Providence,41.83818,-71.3873,Entire home/apt,134,7,0,,,2,360,0,
856597786263847678,Home in Narragansett · 6 bedrooms · 6 beds · 3 baths,197108477,Ann OBrien,Washington,Narragansett,41.48585,-71.43738,Entire home/apt,498,7,0,,,45,205,0,
857105516243473761,Rental unit in Pawtucket · 2 bedrooms · 3 beds · 1 bath,59735099,Jeffry,Providence,Pawtucket,41.8801773,-71.3579953,Entire home/apt,130,1,0,,,2,31,0,
857160735121739138,Home in Narragansett · 3 bedrooms · 3 beds · 2 baths,197108477,Ann OBrien,Washington,Narragansett,41.38897,-71.48238,Entire home/apt,454,7,1,2023-08-19,0.22,45,225,1,
857162843634172623,Cottage in Portsmouth · ★4.71 · 3 bedrooms · 4 beds · 2 baths,122377513,Evolve,Newport,Portsmouth,41.64294,-71.228,Entire home/apt,245,3,7,2023-09-04,1.08,44,101,7,
857313031900116894,Home in Narragansett · 5 bedrooms · 6 beds · 3.5 baths,5847706,Leah,Washington,Narragansett,41.3858334,-71.4890151,Entire home/apt,1174,7,1,2023-07-22,0.19,2,130,1,
857448551695593195,Home in Jamestown · ★4.0 · 3 bedrooms · 4 beds · 2 baths,287469327,Sunrise Properties,Newport,Jamestown,41.53363,-71.38796,Entire home/apt,91,1,3,2023-08-11,0.51,49,112,3,RE.03945-STR
858023968412099197,Home in Portsmouth · 3 bedrooms · 4 beds · 1.5 baths,453832966,Maria,Newport,Portsmouth,41.6167522,-71.3094843,Entire home/apt,350,2,0,,,1,340,0,
858098349810829099,Home in Newport · 2 bedrooms · 2 beds · 1.5 baths,846896,Brigitte,Newport,Newport,41.49006,-71.31556,Entire home/apt,220,30,1,2023-08-01,0.20,1,274,1,
858717807679626238,Home in Middletown · ★5.0 · 4 bedrooms · 4 beds · 3 baths,74161872,Ashley,Newport,Middletown,41.49451,-71.28205,Entire home/apt,800,2,9,2023-08-27,1.42,1,9,9,
858852210067907626,Home in Providence · ★4.71 · 5 bedrooms · 5 beds · 2 baths,507118244,Pacheco Properties,Providence,Providence,41.83917,-71.42968,Entire home/apt,238,2,28,2023-12-26,3.32,4,166,28,
859330638505356494,Home in Westerly · ★5.0 · 2 bedrooms · 2 beds · 1 bath,127058580,Opulent Hospitality Group,Washington,Westerly,41.3097424,-71.85804879999999,Entire home/apt,479,5,11,2023-10-09,1.34,1,158,11,RE.03641-STR
859402620219217170,Rental unit in Westerly · ★4.83 · 3 bedrooms · 3 beds · 1 bath,4146926,Tony,Washington,Westerly,41.37648,-71.82663,Entire home/apt,225,4,6,2023-10-08,0.88,2,62,6,RE.03520-STR
859986151942754048,Home in Westerly · ★5.0 · 3 bedrooms · 6 beds · 3 baths,143337456,Matt,Washington,Westerly,41.33777,-71.81854,Entire home/apt,500,4,10,2023-09-27,1.47,1,323,10,RE.02542-STR
860163894042890339,Rental unit in Providence · ★4.91 · 2 bedrooms · 2 beds · 1 bath,198430369,Jonathan,Providence,Providence,41.82949,-71.44471,Entire home/apt,70,4,11,2023-12-10,1.76,1,69,11,03790STR
860353718144815597,Rental unit in Providence · ★4.95 · 1 bedroom · 1 bed · 1 bath,210704525,Michael,Providence,Providence,41.82217,-71.42424,Entire home/apt,85,2,22,2023-12-05,2.84,1,166,22,RE.03816-STR
860737607784220639,Rental unit in Newport · 1 bedroom · 1 bed · 1 bath,15311131,The Birdhouse,Newport,Newport,41.48011,-71.30442,Entire home/apt,323,1,0,,,2,303,0,
861017678324641580,Farm stay in Hopkinton · ★4.92 · 2 bedrooms · 2 beds · 2 baths,392705914,Glenn,Washington,Hopkinton,41.49946,-71.78391,Entire home/apt,340,2,13,2023-11-25,2.14,1,354,13,
861086036083158408,Tiny home in Providence · ★5.0 · 1 bed · 1 bath,2832298,Siri,Providence,Providence,41.79979,-71.42387,Entire home/apt,98,2,48,2023-12-22,5.69,1,0,48,RE.04259-STR
861235521628399188,Home in Richmond · ★5.0 · 5 bedrooms · 7 beds · 2 baths,74371556,Kelly,Washington,Richmond,41.470767102550084,-71.60403225570917,Entire home/apt,378,1,21,2023-11-24,2.50,1,0,21,03285-STR
861393866941180292,Barn in Coventry · ★4.95 · 1 bedroom · 1 bed · 1 bath,482353091,Tobe,Kent,Coventry,41.69226,-71.74596,Entire home/apt,198,1,38,2023-12-27,4.38,1,0,38,51503202
861455047350736099,Rental unit in Providence · ★2.67 · 2 bedrooms · 1 bed · 1 bath,507150829,Jasiya,Providence,Providence,41.83818,-71.38728,Entire home/apt,143,7,3,2023-11-13,0.41,2,364,3,
861528207173862566,Rental unit in Providence · 1 bedroom · 1 bed · 1 bath,388189056,Tempd,Providence,Providence,41.82963,-71.41909,Entire home/apt,200,30,0,,,1,0,0,
861571071765558391,Home in Westerly · 5 bedrooms · 5 beds · 4.5 baths,508383052,Katharine,Washington,Westerly,41.3428,-71.79198,Entire home/apt,675,3,2,2023-11-25,0.30,1,84,2,RE.00266-STR
861713178461343120,Home in Narragansett · ★4.91 · 3 bedrooms · 3 beds · 1 bath,9552424,Christine,Washington,Narragansett,41.4761489,-71.4467033,Entire home/apt,299,5,11,2023-08-21,1.53,3,128,11,RE.03825.STR
861725925567356309,Home in North Kingstown · ★5.0 · 2 bedrooms · 2 beds · 2 baths,508427997,Jennifer,Washington,North Kingstown,41.57204787738457,-71.45417099629516,Entire home/apt,299,2,21,2023-12-27,2.81,1,63,21,RE.03834-STR
861958179515029562,Rental unit in Providence · ★4.72 · 3 bedrooms · 4 beds · 2 baths,29684380,Totana,Providence,Providence,41.84565,-71.41832,Entire home/apt,174,2,18,2023-12-15,2.03,13,330,18,RE.04256-STR
861991457891405504,Rental unit in Providence · ★4.94 · 2 bedrooms · 4 beds · 1 bath,29684380,Totana,Providence,Providence,41.84582,-71.41816,Entire home/apt,145,2,16,2023-12-18,1.84,13,340,16,RE.04256-STR
862115115000330393,Home in Charlestown · ★5.0 · 3 bedrooms · 5 beds · 2 baths,124984881,Nicole,Washington,Charlestown,41.37579,-71.62218,Entire home/apt,399,3,10,2023-10-01,1.22,1,323,10,RI-04039-STR
862413703826886110,Home in Middletown · ★4.86 · 3 bedrooms · 4 beds · 2.5 baths,345050825,Mason,Newport,Middletown,41.509869594827414,-71.29989140317994,Entire home/apt,382,2,21,2023-10-22,3.32,1,0,21,
862425834286023198,Rental unit in Providence · ★4.93 · 2 bedrooms · 2 beds · 1 bath,446038269,Sarah,Providence,Providence,41.85179,-71.43829,Entire home/apt,142,2,15,2023-10-22,1.78,5,157,15,RE.03845-STR
862429977693248861,Home in Warwick · ★5.0 · 3 bedrooms · 4 beds · 2.5 baths,446038269,Sarah,Kent,Warwick,41.71613,-71.36579,Entire home/apt,255,2,16,2023-12-25,2.02,5,169,16,RE03844STR
862944131437969036,Rental unit in Newport · ★4.83 · 1 bedroom · 1 bed · 1 bath,38812800,Kellie,Newport,Newport,41.490273757244374,-71.31131430200557,Entire home/apt,98,30,6,2023-12-15,0.99,5,301,6,03867-STR
862981007155780388,Rental unit in Providence · ★4.74 · 3 bedrooms · 3 beds · 1 bath,498522141,Smeel,Providence,Providence,41.82161,-71.42254,Entire home/apt,162,2,26,2023-12-16,2.92,3,0,26,03149-STR
863040564736602001,Home in Middletown · ★4.82 · 3 bedrooms · 3 beds · 2 baths,27268443,Lisel,Newport,Middletown,41.49283,-71.27948,Entire home/apt,364,6,11,2023-09-02,1.76,40,76,11,Middletown: STR-749<br />State of RI : RE.00674-STR
863179801212762559,Home in South Kingstown · ★4.92 · 4 bedrooms · 6 beds · 2 baths,452410880,Mary Ellen,Washington,South Kingstown,41.4509,-71.50496,Entire home/apt,436,2,13,2023-08-04,1.64,1,189,13,
863223146022747702,Home in South Kingstown · ★4.87 · 2 bedrooms · 2 beds · 1 bath,28363446,Mark,Washington,South Kingstown,41.37442,-71.54336,Entire home/apt,294,1,23,2023-09-02,3.08,2,165,23,
863640307708586707,Rental unit in Providence · 1 bedroom · 1 bed · 1 bath,48099479,Yeti,Providence,Providence,41.82252,-71.43286,Entire home/apt,130,7,2,2023-09-06,0.47,8,107,2,RE.04653-STR
863719515899492097,Camper/RV in Narragansett · 1 bedroom · 2 beds · 1 bath,171909858,Anna,Washington,Narragansett,41.3775,-71.51189,Entire home/apt,192,7,1,2023-07-29,0.19,1,272,1,
863723384483106515,Home in Providence · ★5.0 · 2 bedrooms · 2 beds · 2 baths,236166,Marie,Providence,Providence,41.8213412,-71.4000241,Entire home/apt,180,2,4,2023-06-25,0.54,6,34,4,RE.02707-STR
863786852953713281,Home in Narragansett · ★4.67 · 6 bedrooms · 6 beds · 2 baths,197108477,Ann OBrien,Washington,Narragansett,41.4334323,-71.4629825,Entire home/apt,961,7,3,2023-09-01,0.48,45,93,3,
863919659326900357,Home in Bristol · ★4.40 · 6 bedrooms · 6 beds · 2 baths,71451609,Caleb,Bristol,Bristol,41.6928361,-71.2618023,Entire home/apt,350,3,10,2023-08-21,1.27,5,190,10,211856
863933223379835105,Home in South Kingstown · 2 bedrooms · 4 beds · 2.5 baths,55932380,Michaela,Washington,South Kingstown,41.4562593,-71.5248695,Entire home/apt,204,2,2,2023-11-13,0.87,3,140,2,
864347438851630341,Guest suite in Middletown · ★4.93 · 1 bedroom · 1 bed · 1 bath,27268443,Lisel,Newport,Middletown,41.50697,-71.25243,Entire home/apt,175,2,14,2023-10-11,1.94,40,350,14,2023-MIDD-STR-713 <br />2023+2024-State of RI- RE.03802-STR<br />2024-MIDD STR-804
864390529838362395,Home in Burrillville · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,140095489,Karen,Providence,Burrillville,41.98923,-71.72713,Private room,90,1,10,2023-12-01,1.52,2,364,10,
864408345453846200,Home in North Kingstown · ★4.92 · 6 bedrooms · 7 beds · 4 baths,399350096,KEY Property Management,Washington,North Kingstown,41.52165,-71.4973,Entire home/apt,686,3,12,2023-09-24,1.61,6,314,12,
864510658663959214,Home in Narragansett · 4 bedrooms · 5 beds · 3 baths,223489475,Carly,Washington,Narragansett,41.3727536,-71.4877941,Entire home/apt,575,7,2,2023-08-05,0.38,129,92,2,RE.03954-STR
865138496770128755,Home in Middletown · ★5.0 · 2 bedrooms · 2 beds · 2 baths,5448450,Ken And Jonelle,Newport,Middletown,41.505328,-71.2781639,Entire home/apt,350,3,3,2023-10-09,0.56,1,353,3,
865226894741161079,Home in Cranston · 2 bedrooms · 2 beds · 1.5 baths,52528367,Lauren,Providence,Cranston,41.76843593341307,-71.39344108665529,Entire home/apt,175,14,1,2023-09-15,0.28,1,118,1,
865388932033429118,Home in Jamestown · ★5.0 · 2 bedrooms · 4 beds · 1 bath,38514717,Kristie,Newport,Jamestown,41.529648,-71.38752000000001,Entire home/apt,295,5,21,2023-10-15,2.80,1,196,21,RE.03967-STR
865477034020693897,Home in Providence · ★New · 3 bedrooms · 3 beds · 1.5 baths,482426211,Davene,Providence,Providence,41.79893216817411,-71.41405827839209,Entire home/apt,300,3,0,,,1,89,0,
865865386735138265,Home in Charlestown · ★5.0 · 3 bedrooms · 6 beds · 2 baths,314456529,Karen,Washington,South Kingstown,41.3680094,-71.6229977,Entire home/apt,600,3,4,2023-08-13,0.63,1,34,4,
866584824934173400,Home in Charlestown · ★4.83 · 3 bedrooms · 7 beds · 2.5 baths,456504032,Melissa,Washington,Charlestown,41.3445197,-71.6965118,Entire home/apt,321,3,11,2023-12-28,1.47,1,0,11,
866680410612639466,Rental unit in Providence · ★4.93 · 1 bedroom · 1 bed · 1 bath,239135893,Jennifer,Providence,Providence,41.82001,-71.42117,Entire home/apt,100,1,70,2023-12-21,8.24,15,0,70,
866691506786099415,Bed and breakfast in Westerly · 1 bedroom · 1 bed · 1.5 shared baths,110339761,Rebecca,Washington,Westerly,41.34267,-71.76914,Private room,311,2,0,,,1,179,0,ZCO-23-39
866860038637535931,Home in Newport · ★4.36 · 3 bedrooms · 4 beds · 1 bath,275303595,Jack,Newport,Newport,41.478506,-71.314044,Entire home/apt,336,2,14,2023-11-12,1.62,3,304,14,
866944620529914833,Rental unit in Providence · ★4.73 · 1 bedroom · 2 beds · 1 bath,43218936,Stafford,Providence,Providence,41.81249,-71.44957,Entire home/apt,88,1,30,2023-11-20,3.49,23,361,30,
867076736107417226,Serviced apartment in Newport · 1 bedroom · 2 beds · 1 bath,174792040,RoomPicks By Victoria,Newport,Newport,41.48667,-71.31729,Private room,190,1,2,2023-12-30,0.24,11,77,2,
867404848576180987,Home in Narragansett · 4 bedrooms · 6 beds · 1 bath,287469327,Sunrise Properties,Washington,Narragansett,41.48394,-71.42473,Entire home/apt,429,1,0,,,49,122,0,
867547556645563447,Rental unit in Providence · 3 bedrooms · 3 beds · 1 bath,387466563,Jeanne & Andre,Providence,Providence,41.82416,-71.43964,Entire home/apt,272,2,2,2023-06-11,0.29,8,175,2,
867596649144911337,Home in Narragansett · ★4.89 · 3 bedrooms · 4 beds · 1 bath,509646247,Judy,Washington,Narragansett,41.38228,-71.49102,Entire home/apt,266,2,9,2023-08-27,1.10,1,173,9,RR-2105
867884171788575531,Rental unit in Newport · ★5.0 · 4 bedrooms · 6 beds · 2 baths,55118360,James,Newport,Newport,41.480996,-71.31317240000001,Entire home/apt,339,3,10,2023-11-11,1.26,5,350,10,
867890060475897218,Home in Westerly · ★5.0 · 1 bedroom · 2 beds · 1 bath,99550132,Rich And Patty,Washington,Westerly,41.35155,-71.77565,Entire home/apt,128,4,35,2023-11-12,4.88,1,180,35,
868072540694020760,Rental unit in North Kingstown · ★4.90 · 1 bedroom · 1 bed · 1 bath,232140109,Stephen,Washington,North Kingstown,41.580873,-71.43557179999999,Entire home/apt,180,2,10,2023-11-13,1.53,1,272,10,Ri 04273 str
868218310227132476,Home in Newport · ★4.95 · 1 bedroom · 1 bed · 1 private bath,112385240,James And Amy,Newport,Newport,41.50035,-71.30976,Private room,99,1,22,2023-11-12,2.77,2,32,22,"State of Rhode Island RE.03508-STR Local Registration/Identification Newport, RI #602"
868733411905810875,Home in Middletown · ★4.85 · 1 bedroom · 2 beds · 1 private bath,15685474,Francine,Newport,Middletown,41.50699,-71.2836,Private room,152,2,25,2023-10-22,3.14,1,0,25,STR/718
868825229067436895,Home in Little Compton · 3 bedrooms · 3 beds · 1 bath,161447924,Rhonda,Newport,Little Compton,41.54452,-71.16944,Entire home/apt,300,7,0,,,2,364,0,
868968295041079328,Home in South Kingstown · ★5.0 · 2 bedrooms · 2 beds · 1 bath,15200736,Ainsley,Washington,South Kingstown,41.44377,-71.50163,Entire home/apt,200,5,6,2023-08-07,0.81,2,33,6,
868996176482668102,Rental unit in Newport · 5 bedrooms · 5 beds · 3 baths,28931646,Alexandra,Newport,Newport,41.49048,-71.3093,Entire home/apt,400,30,0,,,1,364,0,
869548432229300782,Rental unit in Providence · 1 bedroom · 1 bed · 1 private bath,236166,Marie,Providence,Providence,41.82162,-71.39914,Private room,90,3,0,,,6,21,0,
869564496549278825,Rental unit in Middletown · ★3.67 · 2 bedrooms · 2 beds · 1 bath,39021895,Stay,Newport,Middletown,41.50910330000001,-71.2992761,Entire home/apt,356,1,3,2023-10-08,0.44,45,172,3,
869593083332042443,Rental unit in Providence · ★4.83 · Studio · 1 bed · 1 bath,510063005,Emma,Providence,Providence,41.82341459033546,-71.41034596812287,Entire home/apt,156,1,6,2023-12-28,1.96,3,124,6,TEMP-23-17
870114345824513387,Rental unit in Barrington · ★5.0 · 1 bedroom · 3 beds · 1 bath,61366,Atlanta,Bristol,Barrington,41.74082,-71.33986,Entire home/apt,127,5,5,2023-10-10,0.80,1,364,5,License #RE.04399-STR
870217300656626096,Rental unit in Providence · ★4.68 · 4 bedrooms · 4 beds · 2 baths,118918629,Jacob,Providence,Providence,41.8364,-71.42244,Entire home/apt,239,1,30,2023-12-02,3.56,3,0,30,
870243254591526733,Home in Middletown · ★5.0 · 4 bedrooms · 6 beds · 3 baths,42072043,Marcia,Newport,Middletown,41.5089506,-71.2891609,Entire home/apt,212,2,7,2023-12-26,0.94,1,313,7,RE.04015-STR
870782041562968315,Farm stay in Hopkinton · ★5.0 · 2 beds · 1 bath,506005213,Joseph,Washington,Hopkinton,41.4144,-71.78381,Entire home/apt,165,2,20,2023-10-22,2.41,1,0,20,225349
870875841916940919,Boutique hotel in Newport · ★5.0 · 1 bedroom · 1 bed · 1 bath,314007524,Matthew,Newport,Newport,41.48681,-71.31332,Private room,172,2,4,2023-10-29,0.55,26,88,4,
870875913216759764,Boutique hotel in Newport · ★4.67 · 1 bedroom · 1 bed · 1 bath,314007524,Matthew,Newport,Newport,41.48656,-71.31423,Private room,136,2,3,2023-08-06,0.41,26,87,3,
870875963842502627,Boutique hotel in Newport · ★5.0 · 2 bedrooms · 1 bed · 2 baths,314007524,Matthew,Newport,Newport,41.486,-71.31241,Private room,244,2,7,2023-10-01,1.03,26,83,7,
870876007938167085,Boutique hotel in Newport · ★4.50 · 1 bedroom · 1 bed · 1 bath,314007524,Matthew,Newport,Newport,41.4861,-71.31418,Private room,152,2,8,2023-11-12,0.95,26,89,8,
870876490817279059,Loft in Newport · ★4.96 · 2 bedrooms · 2 beds · 1.5 baths,314007524,Matthew,Newport,Newport,41.49414,-71.30957,Entire home/apt,382,2,25,2023-11-26,3.06,26,0,25,
870878697098793358,Home in Providence · ★4.70 · 1 bedroom · 1 bed · 1 private bath,510296811,Ana,Providence,Providence,41.8494046,-71.4443896,Private room,87,1,20,2023-10-01,2.50,4,364,20,
871272498671510309,Rental unit in Providence · ★4.95 · 1 bedroom · 1 bed · 1 bath,406265216,Martin,Providence,Providence,41.83635,-71.43196,Entire home/apt,83,3,22,2023-12-24,2.62,1,176,22,
871642624309599153,Rental unit in North Providence · ★5.0 · 1 bedroom · 1 bed · 1 bath,74277697,Gerald,Providence,Pawtucket,41.86549,-71.41824,Entire home/apt,137,2,21,2023-11-01,3.23,4,299,21,
